"","Contract.Number","Plan.ID","SSA.State.County.Code","FIPS.State.County.Code","State","County","Enrollment","Year"
"2612","H5854",11,7010,9003,"CT","Hartford",415,"2022"
"2613","H5854",11,7020,9005,"CT","Litchfield",86,"2022"
"2614","H5854",11,7030,9007,"CT","Middlesex",86,"2022"
"2615","H5854",11,7040,9009,"CT","New Haven",510,"2022"
"2616","H5854",11,7050,9011,"CT","New London",282,"2022"
"2617","H5854",11,7060,9013,"CT","Tolland",94,"2022"
"2618","H5854",11,7070,9015,"CT","Windham",66,"2022"
"2619","H5854",12,7000,9001,"CT","Fairfield",21,"2022"
"2620","H5854",12,7010,9003,"CT","Hartford",25,"2022"
"2621","H5854",12,7040,9009,"CT","New Haven",27,"2022"
"2622","H5854",13,7000,9001,"CT","Fairfield",2078,"2022"
"2623","H5854",13,7010,9003,"CT","Hartford",4392,"2022"
"2624","H5854",13,7020,9005,"CT","Litchfield",628,"2022"
"2625","H5854",13,7030,9007,"CT","Middlesex",639,"2022"
"2626","H5854",13,7040,9009,"CT","New Haven",4411,"2022"
"2627","H5854",13,7050,9011,"CT","New London",649,"2022"
"2628","H5854",13,7060,9013,"CT","Tolland",351,"2022"
"2629","H5854",13,7070,9015,"CT","Windham",426,"2022"
"2630","H5854",14,7000,9001,"CT","Fairfield",18,"2022"
"2631","H5854",14,7010,9003,"CT","Hartford",54,"2022"
"2632","H5854",14,7030,9007,"CT","Middlesex",41,"2022"
"2633","H5854",14,7040,9009,"CT","New Haven",28,"2022"
"2634","H5854",14,7060,9013,"CT","Tolland",22,"2022"
"2635","H5854",15,7040,9009,"CT","New Haven",464,"2022"
"2636","H6078",801,7000,9001,"CT","Fairfield",18,"2022"
"2637","H7849",52,7040,9009,"CT","New Haven",322,"2022"
"2638","H7849",54,7040,9009,"CT","New Haven",48,"2022"
"2639","H9572",802,7000,9001,"CT","Fairfield",29,"2022"
"2640","R7444",1,7000,9001,"CT","Fairfield",1150,"2022"
"2641","R7444",1,7010,9003,"CT","Hartford",893,"2022"
"2642","R7444",1,7020,9005,"CT","Litchfield",257,"2022"
"2643","R7444",1,7030,9007,"CT","Middlesex",160,"2022"
"2644","R7444",1,7040,9009,"CT","New Haven",578,"2022"
"2645","R7444",1,7050,9011,"CT","New London",381,"2022"
"2646","R7444",1,7060,9013,"CT","Tolland",178,"2022"
"2647","R7444",1,7070,9015,"CT","Windham",207,"2022"
"2648","S0655",801,7010,9003,"CT","Hartford",15,"2022"
"2649","S2893",1,7000,9001,"CT","Fairfield",1582,"2022"
"2650","S2893",1,7010,9003,"CT","Hartford",1231,"2022"
"2651","S2893",1,7020,9005,"CT","Litchfield",434,"2022"
"2652","S2893",1,7030,9007,"CT","Middlesex",361,"2022"
"2653","S2893",1,7040,9009,"CT","New Haven",1410,"2022"
"2654","S2893",1,7050,9011,"CT","New London",480,"2022"
"2655","S2893",1,7060,9013,"CT","Tolland",210,"2022"
"2656","S2893",1,7070,9015,"CT","Windham",189,"2022"
"2657","S2893",3,7000,9001,"CT","Fairfield",502,"2022"
"2658","S2893",3,7010,9003,"CT","Hartford",357,"2022"
"2659","S2893",3,7020,9005,"CT","Litchfield",100,"2022"
"2660","S2893",3,7030,9007,"CT","Middlesex",99,"2022"
"2661","S2893",3,7040,9009,"CT","New Haven",445,"2022"
"2662","S2893",3,7050,9011,"CT","New London",135,"2022"
"2663","S2893",3,7060,9013,"CT","Tolland",56,"2022"
"2664","S2893",3,7070,9015,"CT","Windham",39,"2022"
"2665","S2893",801,7000,9001,"CT","Fairfield",109,"2022"
"2666","S2893",801,7010,9003,"CT","Hartford",412,"2022"
"2667","S2893",801,7020,9005,"CT","Litchfield",113,"2022"
"2668","S2893",801,7030,9007,"CT","Middlesex",60,"2022"
"2669","S2893",801,7040,9009,"CT","New Haven",130,"2022"
"2670","S2893",801,7050,9011,"CT","New London",96,"2022"
"2671","S2893",801,7060,9013,"CT","Tolland",48,"2022"
"2672","S2893",801,7070,9015,"CT","Windham",75,"2022"
"2673","S4501",804,7000,9001,"CT","Fairfield",82,"2022"
"2674","S4802",76,7000,9001,"CT","Fairfield",3684,"2022"
"2675","S4802",76,7010,9003,"CT","Hartford",3795,"2022"
"2676","S4802",76,7020,9005,"CT","Litchfield",1022,"2022"
"2677","S4802",76,7030,9007,"CT","Middlesex",671,"2022"
"2678","S4802",76,7040,9009,"CT","New Haven",3730,"2022"
"2679","S4802",76,7050,9011,"CT","New London",1465,"2022"
"2680","S4802",76,7060,9013,"CT","Tolland",440,"2022"
"2681","S4802",76,7070,9015,"CT","Windham",670,"2022"
"2682","S4802",77,7000,9001,"CT","Fairfield",36,"2022"
"2683","S4802",77,7010,9003,"CT","Hartford",12,"2022"
"2684","S4802",77,7040,9009,"CT","New Haven",16,"2022"
"2685","S4802",137,7000,9001,"CT","Fairfield",6876,"2022"
"2686","S4802",137,7010,9003,"CT","Hartford",3698,"2022"
"2687","S4802",137,7020,9005,"CT","Litchfield",1597,"2022"
"2688","S4802",137,7030,9007,"CT","Middlesex",1005,"2022"
"2689","S4802",137,7040,9009,"CT","New Haven",4164,"2022"
"2690","S4802",137,7050,9011,"CT","New London",1514,"2022"
"2691","S4802",137,7060,9013,"CT","Tolland",688,"2022"
"2692","S4802",137,7070,9015,"CT","Windham",590,"2022"
"2693","S4802",205,7000,9001,"CT","Fairfield",1384,"2022"
"2694","S4802",205,7010,9003,"CT","Hartford",933,"2022"
"2695","S4802",205,7020,9005,"CT","Litchfield",321,"2022"
"2696","S4802",205,7030,9007,"CT","Middlesex",208,"2022"
"2697","S4802",205,7040,9009,"CT","New Haven",1001,"2022"
"2698","S4802",205,7050,9011,"CT","New London",312,"2022"
"2699","S4802",205,7060,9013,"CT","Tolland",165,"2022"
"2700","S4802",205,7070,9015,"CT","Windham",126,"2022"
"2701","S5552",4,7000,9001,"CT","Fairfield",53,"2022"
"2702","S5552",4,7010,9003,"CT","Hartford",13,"2022"
"2703","S5552",4,7040,9009,"CT","New Haven",23,"2022"
"2704","S5601",4,7000,9001,"CT","Fairfield",8746,"2022"
"2705","S5601",4,7010,9003,"CT","Hartford",8013,"2022"
"2706","S5601",4,7020,9005,"CT","Litchfield",2185,"2022"
"2707","S5601",4,7030,9007,"CT","Middlesex",1362,"2022"
"2708","S5601",4,7040,9009,"CT","New Haven",8126,"2022"
"2709","S5601",4,7050,9011,"CT","New London",2810,"2022"
"2710","S5601",4,7060,9013,"CT","Tolland",1004,"2022"
"2711","S5601",4,7070,9015,"CT","Windham",1169,"2022"
"2712","S5601",5,7000,9001,"CT","Fairfield",550,"2022"
"2713","S5601",5,7010,9003,"CT","Hartford",365,"2022"
"2714","S5601",5,7020,9005,"CT","Litchfield",135,"2022"
"2715","S5601",5,7030,9007,"CT","Middlesex",89,"2022"
"2716","S5601",5,7040,9009,"CT","New Haven",406,"2022"
"2717","S5601",5,7050,9011,"CT","New London",115,"2022"
"2718","S5601",5,7060,9013,"CT","Tolland",61,"2022"
"2719","S5601",5,7070,9015,"CT","Windham",50,"2022"
"2720","S5601",6,7000,9001,"CT","Fairfield",120,"2022"
"2721","S5601",6,7010,9003,"CT","Hartford",26,"2022"
"2722","S5601",6,7020,9005,"CT","Litchfield",15,"2022"
"2723","S5601",6,7040,9009,"CT","New Haven",54,"2022"
"2724","S5601",22,7000,9001,"CT","Fairfield",46,"2022"
"2725","S5601",22,7010,9003,"CT","Hartford",42,"2022"
"2726","S5601",22,7020,9005,"CT","Litchfield",14,"2022"
"2727","S5601",22,7040,9009,"CT","New Haven",47,"2022"
"2728","S5601",22,7050,9011,"CT","New London",11,"2022"
"2729","S5601",177,7000,9001,"CT","Fairfield",4234,"2022"
"2730","S5601",177,7010,9003,"CT","Hartford",2180,"2022"
"2731","S5601",177,7020,9005,"CT","Litchfield",884,"2022"
"2732","S5601",177,7030,9007,"CT","Middlesex",507,"2022"
"2733","S5601",177,7040,9009,"CT","New Haven",2288,"2022"
"2734","S5601",177,7050,9011,"CT","New London",916,"2022"
"2735","S5601",177,7060,9013,"CT","Tolland",413,"2022"
"2736","S5601",177,7070,9015,"CT","Windham",334,"2022"
"2737","S5601",178,7000,9001,"CT","Fairfield",12,"2022"
"2738","S5601",186,7000,9001,"CT","Fairfield",32,"2022"
"2739","S5601",801,7000,9001,"CT","Fairfield",370,"2022"
"2740","S5601",801,7010,9003,"CT","Hartford",123,"2022"
"2741","S5601",801,7020,9005,"CT","Litchfield",67,"2022"
"2742","S5601",801,7030,9007,"CT","Middlesex",15,"2022"
"2743","S5601",801,7040,9009,"CT","New Haven",160,"2022"
"2744","S5601",801,7050,9011,"CT","New London",24,"2022"
"2745","S5601",805,7000,9001,"CT","Fairfield",1217,"2022"
"2746","S5601",805,7010,9003,"CT","Hartford",651,"2022"
"2747","S5601",805,7020,9005,"CT","Litchfield",210,"2022"
"2748","S5601",805,7030,9007,"CT","Middlesex",178,"2022"
"2749","S5601",805,7040,9009,"CT","New Haven",567,"2022"
"2750","S5601",805,7050,9011,"CT","New London",1223,"2022"
"2751","S5601",805,7060,9013,"CT","Tolland",129,"2022"
"2752","S5601",805,7070,9015,"CT","Windham",131,"2022"
"2753","S5601",807,7000,9001,"CT","Fairfield",65,"2022"
"2754","S5601",807,7010,9003,"CT","Hartford",13,"2022"
"2755","S5601",807,7030,9007,"CT","Middlesex",55,"2022"
"2756","S5601",807,7040,9009,"CT","New Haven",36,"2022"
"2757","S5601",807,7050,9011,"CT","New London",21,"2022"
"2758","S5601",807,7070,9015,"CT","Windham",19,"2022"
"2759","S5601",811,7000,9001,"CT","Fairfield",1167,"2022"
"2760","S5601",811,7010,9003,"CT","Hartford",180,"2022"
"2761","S5601",811,7020,9005,"CT","Litchfield",214,"2022"
"2762","S5601",811,7030,9007,"CT","Middlesex",98,"2022"
"2763","S5601",811,7040,9009,"CT","New Haven",502,"2022"
"2764","S5601",811,7050,9011,"CT","New London",101,"2022"
"2765","S5601",811,7060,9013,"CT","Tolland",17,"2022"
"2766","S5601",811,7070,9015,"CT","Windham",16,"2022"
"2767","S5601",813,7000,9001,"CT","Fairfield",293,"2022"
"2768","S5601",813,7010,9003,"CT","Hartford",13,"2022"
"2769","S5601",813,7020,9005,"CT","Litchfield",21,"2022"
"2770","S5601",813,7040,9009,"CT","New Haven",52,"2022"
"2771","S5601",816,7000,9001,"CT","Fairfield",51,"2022"
"2772","S5601",816,7010,9003,"CT","Hartford",139,"2022"
"2773","S5601",816,7030,9007,"CT","Middlesex",41,"2022"
"2774","S5601",816,7040,9009,"CT","New Haven",214,"2022"
"2775","S5601",816,7050,9011,"CT","New London",56,"2022"
"2776","S5601",816,7060,9013,"CT","Tolland",20,"2022"
"2777","S5601",816,7070,9015,"CT","Windham",14,"2022"
"2778","S5601",818,7000,9001,"CT","Fairfield",121,"2022"
"2779","S5601",818,7010,9003,"CT","Hartford",77,"2022"
"2780","S5601",818,7020,9005,"CT","Litchfield",36,"2022"
"2781","S5601",818,7030,9007,"CT","Middlesex",181,"2022"
"2782","S5601",818,7040,9009,"CT","New Haven",3726,"2022"
"2783","S5601",818,7050,9011,"CT","New London",40,"2022"
"2784","S5601",820,7000,9001,"CT","Fairfield",123,"2022"
"2785","S5601",820,7010,9003,"CT","Hartford",26,"2022"
"2786","S5601",820,7020,9005,"CT","Litchfield",15,"2022"
"2787","S5601",820,7040,9009,"CT","New Haven",58,"2022"
"2788","S5601",820,7050,9011,"CT","New London",12,"2022"
"2789","S5617",8,7000,9001,"CT","Fairfield",1757,"2022"
"2790","S5617",8,7010,9003,"CT","Hartford",1569,"2022"
"2791","S5617",8,7020,9005,"CT","Litchfield",412,"2022"
"2792","S5617",8,7030,9007,"CT","Middlesex",308,"2022"
"2793","S5617",8,7040,9009,"CT","New Haven",1498,"2022"
"2794","S5617",8,7050,9011,"CT","New London",576,"2022"
"2795","S5617",8,7060,9013,"CT","Tolland",207,"2022"
"2796","S5617",8,7070,9015,"CT","Windham",263,"2022"
"2797","S5617",13,7000,9001,"CT","Fairfield",68,"2022"
"2798","S5617",13,7010,9003,"CT","Hartford",14,"2022"
"2799","S5617",13,7040,9009,"CT","New Haven",29,"2022"
"2800","S5617",247,7000,9001,"CT","Fairfield",1001,"2022"
"2801","S5617",247,7010,9003,"CT","Hartford",636,"2022"
"2802","S5617",247,7020,9005,"CT","Litchfield",224,"2022"
"2803","S5617",247,7030,9007,"CT","Middlesex",193,"2022"
"2804","S5617",247,7040,9009,"CT","New Haven",629,"2022"
"2805","S5617",247,7050,9011,"CT","New London",236,"2022"
"2806","S5617",247,7060,9013,"CT","Tolland",121,"2022"
"2807","S5617",247,7070,9015,"CT","Windham",81,"2022"
"2808","S5617",281,7000,9001,"CT","Fairfield",531,"2022"
"2809","S5617",281,7010,9003,"CT","Hartford",298,"2022"
"2810","S5617",281,7020,9005,"CT","Litchfield",133,"2022"
"2811","S5617",281,7030,9007,"CT","Middlesex",70,"2022"
"2812","S5617",281,7040,9009,"CT","New Haven",281,"2022"
"2813","S5617",281,7050,9011,"CT","New London",128,"2022"
"2814","S5617",281,7060,9013,"CT","Tolland",76,"2022"
"2815","S5617",281,7070,9015,"CT","Windham",44,"2022"
"2816","S5617",801,7000,9001,"CT","Fairfield",161,"2022"
"2817","S5617",801,7010,9003,"CT","Hartford",24,"2022"
"2818","S5617",801,7020,9005,"CT","Litchfield",13,"2022"
"2819","S5617",801,7040,9009,"CT","New Haven",20,"2022"
"2820","S5617",805,7000,9001,"CT","Fairfield",22,"2022"
"2821","S5617",805,7010,9003,"CT","Hartford",483,"2022"
"2822","S5617",805,7020,9005,"CT","Litchfield",24,"2022"
"2823","S5617",805,7030,9007,"CT","Middlesex",19,"2022"
"2824","S5617",805,7040,9009,"CT","New Haven",36,"2022"
"2825","S5617",805,7050,9011,"CT","New London",14,"2022"
"2826","S5617",805,7060,9013,"CT","Tolland",48,"2022"
"2827","S5660",801,7000,9001,"CT","Fairfield",2131,"2022"
"2828","S5660",801,7010,9003,"CT","Hartford",1303,"2022"
"2829","S5660",801,7020,9005,"CT","Litchfield",285,"2022"
"2830","S5660",801,7030,9007,"CT","Middlesex",346,"2022"
"2831","S5660",801,7040,9009,"CT","New Haven",1582,"2022"
"2832","S5660",801,7050,9011,"CT","New London",1798,"2022"
"2833","S5660",801,7060,9013,"CT","Tolland",200,"2022"
"2834","S5660",801,7070,9015,"CT","Windham",201,"2022"
"2835","S5660",802,7000,9001,"CT","Fairfield",21,"2022"
"2836","S5660",802,7010,9003,"CT","Hartford",23,"2022"
"2837","S5660",802,7020,9005,"CT","Litchfield",12,"2022"
"2838","S5660",802,7040,9009,"CT","New Haven",20,"2022"
"2839","S5660",802,7050,9011,"CT","New London",13,"2022"
"2840","S5660",806,7000,9001,"CT","Fairfield",34,"2022"
"2841","S5660",806,7010,9003,"CT","Hartford",379,"2022"
"2842","S5660",806,7020,9005,"CT","Litchfield",143,"2022"
"2843","S5660",806,7030,9007,"CT","Middlesex",29,"2022"
"2844","S5660",806,7040,9009,"CT","New Haven",134,"2022"
"2845","S5660",806,7050,9011,"CT","New London",14,"2022"
"2846","S5660",806,7070,9015,"CT","Windham",12,"2022"
"2847","S5805",1,7000,9001,"CT","Fairfield",18,"2022"
"2848","S5805",803,7000,9001,"CT","Fairfield",16,"2022"
"2849","S5820",2,7000,9001,"CT","Fairfield",10507,"2022"
"2850","S5820",2,7010,9003,"CT","Hartford",6489,"2022"
"2851","S5820",2,7020,9005,"CT","Litchfield",2149,"2022"
"2852","S5820",2,7030,9007,"CT","Middlesex",1616,"2022"
"2853","S5820",2,7040,9009,"CT","New Haven",6316,"2022"
"2854","S5820",2,7050,9011,"CT","New London",2032,"2022"
"2855","S5820",2,7060,9013,"CT","Tolland",1204,"2022"
"2856","S5820",2,7070,9015,"CT","Windham",814,"2022"
"2857","S5820",803,7000,9001,"CT","Fairfield",927,"2022"
"2858","S5820",803,7010,9003,"CT","Hartford",1243,"2022"
"2859","S5820",803,7020,9005,"CT","Litchfield",244,"2022"
"2860","S5820",803,7030,9007,"CT","Middlesex",192,"2022"
"2861","S5820",803,7040,9009,"CT","New Haven",718,"2022"
"2862","S5820",803,7050,9011,"CT","New London",217,"2022"
"2863","S5820",803,7060,9013,"CT","Tolland",298,"2022"
"2864","S5820",803,7070,9015,"CT","Windham",93,"2022"
"2865","S5820",814,7000,9001,"CT","Fairfield",22,"2022"
"2866","S5820",814,7010,9003,"CT","Hartford",81,"2022"
"2867","S5820",833,7040,9009,"CT","New Haven",11,"2022"
"2868","S5884",102,7000,9001,"CT","Fairfield",3176,"2022"
"2869","S5884",102,7010,9003,"CT","Hartford",3142,"2022"
"2870","S5884",102,7020,9005,"CT","Litchfield",830,"2022"
"2871","S5884",102,7030,9007,"CT","Middlesex",578,"2022"
"2872","S5884",102,7040,9009,"CT","New Haven",3194,"2022"
"2873","S5884",102,7050,9011,"CT","New London",1235,"2022"
"2874","S5884",102,7060,9013,"CT","Tolland",364,"2022"
"2875","S5884",102,7070,9015,"CT","Windham",555,"2022"
"2876","S5884",149,7000,9001,"CT","Fairfield",1805,"2022"
"2877","S5884",149,7010,9003,"CT","Hartford",1428,"2022"
"2878","S5884",149,7020,9005,"CT","Litchfield",531,"2022"
"2879","S5884",149,7030,9007,"CT","Middlesex",360,"2022"
"2880","S5884",149,7040,9009,"CT","New Haven",1339,"2022"
"2881","S5884",149,7050,9011,"CT","New London",530,"2022"
"2882","S5884",149,7060,9013,"CT","Tolland",208,"2022"
"2883","S5884",149,7070,9015,"CT","Windham",251,"2022"
"2884","S5884",182,7000,9001,"CT","Fairfield",2089,"2022"
"2885","S5884",182,7010,9003,"CT","Hartford",1271,"2022"
"2886","S5884",182,7020,9005,"CT","Litchfield",600,"2022"
"2887","S5884",182,7030,9007,"CT","Middlesex",361,"2022"
"2888","S5884",182,7040,9009,"CT","New Haven",1318,"2022"
"2889","S5884",182,7050,9011,"CT","New London",646,"2022"
"2890","S5884",182,7060,9013,"CT","Tolland",200,"2022"
"2891","S5884",182,7070,9015,"CT","Windham",337,"2022"
"2892","S5884",834,7000,9001,"CT","Fairfield",35,"2022"
"2893","S5884",834,7010,9003,"CT","Hartford",127,"2022"
"2894","S5884",834,7040,9009,"CT","New Haven",37,"2022"
"2895","S5921",348,7000,9001,"CT","Fairfield",5389,"2022"
"2896","S5921",348,7010,9003,"CT","Hartford",4215,"2022"
"2897","S5921",348,7020,9005,"CT","Litchfield",1213,"2022"
"2898","S5921",348,7030,9007,"CT","Middlesex",853,"2022"
"2899","S5921",348,7040,9009,"CT","New Haven",4114,"2022"
"2900","S5921",348,7050,9011,"CT","New London",1653,"2022"
"2901","S5921",348,7060,9013,"CT","Tolland",644,"2022"
"2902","S5921",348,7070,9015,"CT","Windham",660,"2022"
"2903","S5921",385,7000,9001,"CT","Fairfield",3925,"2022"
"2904","S5921",385,7010,9003,"CT","Hartford",2229,"2022"
"2905","S5921",385,7020,9005,"CT","Litchfield",757,"2022"
"2906","S5921",385,7030,9007,"CT","Middlesex",635,"2022"
"2907","S5921",385,7040,9009,"CT","New Haven",2155,"2022"
"2908","S5921",385,7050,9011,"CT","New London",767,"2022"
"2909","S5921",385,7060,9013,"CT","Tolland",470,"2022"
"2910","S5921",385,7070,9015,"CT","Windham",284,"2022"
"2911","S5921",802,7040,9009,"CT","New Haven",43,"2022"
"2912","S5960",804,7000,9001,"CT","Fairfield",33,"2022"
"2913","S5960",804,7040,9009,"CT","New Haven",16,"2022"
"2914","S5966",803,7000,9001,"CT","Fairfield",393,"2022"
"2915","S5966",803,7010,9003,"CT","Hartford",58,"2022"
"2916","S5966",803,7020,9005,"CT","Litchfield",52,"2022"
"2917","S5966",803,7030,9007,"CT","Middlesex",18,"2022"
"2918","S5966",803,7040,9009,"CT","New Haven",121,"2022"
"2919","S5966",803,7050,9011,"CT","New London",17,"2022"
"2920","S7126",2,7000,9001,"CT","Fairfield",42,"2022"
"2921","S7126",2,7010,9003,"CT","Hartford",26,"2022"
"2922","S7126",2,7040,9009,"CT","New Haven",22,"2022"
"2923","S7126",2,7050,9011,"CT","New London",15,"2022"
"2924","S7126",72,7000,9001,"CT","Fairfield",209,"2022"
"2925","S7126",72,7010,9003,"CT","Hartford",118,"2022"
"2926","S7126",72,7020,9005,"CT","Litchfield",46,"2022"
"2927","S7126",72,7030,9007,"CT","Middlesex",92,"2022"
"2928","S7126",72,7040,9009,"CT","New Haven",150,"2022"
"2929","S7126",72,7050,9011,"CT","New London",53,"2022"
"2930","S7126",72,7060,9013,"CT","Tolland",21,"2022"
"2931","S7126",72,7070,9015,"CT","Windham",19,"2022"
"2932","S7694",2,7000,9001,"CT","Fairfield",1362,"2022"
"2933","S7694",2,7010,9003,"CT","Hartford",1304,"2022"
"2934","S7694",2,7020,9005,"CT","Litchfield",332,"2022"
"2935","S7694",2,7030,9007,"CT","Middlesex",221,"2022"
"2936","S7694",2,7040,9009,"CT","New Haven",1353,"2022"
"2937","S7694",2,7050,9011,"CT","New London",509,"2022"
"2938","S7694",2,7060,9013,"CT","Tolland",144,"2022"
"2939","S7694",2,7070,9015,"CT","Windham",232,"2022"
"2940","S7694",125,7000,9001,"CT","Fairfield",864,"2022"
"2941","S7694",125,7010,9003,"CT","Hartford",345,"2022"
"2942","S7694",125,7020,9005,"CT","Litchfield",205,"2022"
"2943","S7694",125,7030,9007,"CT","Middlesex",88,"2022"
"2944","S7694",125,7040,9009,"CT","New Haven",466,"2022"
"2945","S7694",125,7050,9011,"CT","New London",179,"2022"
"2946","S7694",125,7060,9013,"CT","Tolland",55,"2022"
"2947","S7694",125,7070,9015,"CT","Windham",74,"2022"
"2948","S7694",803,7000,9001,"CT","Fairfield",179,"2022"
"2949","S7694",803,7010,9003,"CT","Hartford",36,"2022"
"2950","S7694",803,7020,9005,"CT","Litchfield",27,"2022"
"2951","S7694",803,7030,9007,"CT","Middlesex",21,"2022"
"2952","S7694",803,7040,9009,"CT","New Haven",157,"2022"
"2953","S7694",803,7050,9011,"CT","New London",21,"2022"
"2954","S8841",803,7000,9001,"CT","Fairfield",1283,"2022"
"2955","S8841",803,7010,9003,"CT","Hartford",116,"2022"
"2956","S8841",803,7020,9005,"CT","Litchfield",65,"2022"
"2957","S8841",803,7030,9007,"CT","Middlesex",47,"2022"
"2958","S8841",803,7040,9009,"CT","New Haven",391,"2022"
"2959","S8841",803,7050,9011,"CT","New London",68,"2022"
"2960","S8841",803,7060,9013,"CT","Tolland",24,"2022"
"2961","S8841",810,7000,9001,"CT","Fairfield",13,"2022"
"2962","S9701",801,7000,9001,"CT","Fairfield",114,"2022"
"2963","S9701",801,7020,9005,"CT","Litchfield",16,"2022"
"2964","S9701",801,7040,9009,"CT","New Haven",37,"2022"
"2965","S9701",803,7000,9001,"CT","Fairfield",44,"2022"
"2966","S9701",807,7000,9001,"CT","Fairfield",38,"2022"
"2967","S9701",807,7040,9009,"CT","New Haven",15,"2022"
