Contract.Number,Plan.ID,SSA.State.County.Code,FIPS.State.County.Code,State,County,Enrollment,Year
S5617,801,7070,9015,CT,Windham,*,2020
S5617,802,7000,9001,CT,Fairfield,*,2020
S5617,802,7010,9003,CT,Hartford,*,2020
S5617,802,7020,9005,CT,Litchfield,*,2020
S5617,802,7030,9007,CT,Middlesex,*,2020
S5617,802,7040,9009,CT,New Haven,*,2020
S5617,802,7050,9011,CT,New London,*,2020
S5617,802,7060,9013,CT,Tolland,*,2020
S5617,802,7070,9015,CT,Windham,*,2020
S5617,805,7000,9001,CT,Fairfield,107,2020
S5617,805,7010,9003,CT,Hartford,608,2020
S5617,805,7020,9005,CT,Litchfield,35,2020
S5617,805,7030,9007,CT,Middlesex,24,2020
S5617,805,7040,9009,CT,New Haven,48,2020
S5617,805,7050,9011,CT,New London,20,2020
S5617,805,7060,9013,CT,Tolland,59,2020
S5617,805,7070,9015,CT,Windham,*,2020
S5617,806,7000,9001,CT,Fairfield,*,2020
S5617,806,7010,9003,CT,Hartford,*,2020
S5617,806,7020,9005,CT,Litchfield,*,2020
S5617,806,7030,9007,CT,Middlesex,*,2020
S5617,806,7040,9009,CT,New Haven,*,2020
S5617,806,7050,9011,CT,New London,*,2020
S5617,806,7060,9013,CT,Tolland,*,2020
S5617,806,7070,9015,CT,Windham,*,2020
S5660,104,7000,9001,CT,Fairfield,*,2020
S5660,104,7010,9003,CT,Hartford,*,2020
S5660,104,7040,9009,CT,New Haven,*,2020
S5660,104,7060,9013,CT,Tolland,*,2020
S5660,105,7000,9001,CT,Fairfield,617,2020
S5660,105,7010,9003,CT,Hartford,492,2020
S5660,105,7020,9005,CT,Litchfield,150,2020
S5660,105,7030,9007,CT,Middlesex,111,2020
S5660,105,7040,9009,CT,New Haven,419,2020
S5660,105,7050,9011,CT,New London,189,2020
S5660,105,7060,9013,CT,Tolland,75,2020
S5660,105,7070,9015,CT,Windham,74,2020
S5660,106,7000,9001,CT,Fairfield,*,2020
S5660,106,7010,9003,CT,Hartford,*,2020
S5660,106,7030,9007,CT,Middlesex,*,2020
S5660,106,7040,9009,CT,New Haven,*,2020
S5660,106,7050,9011,CT,New London,*,2020
S5660,106,7060,9013,CT,Tolland,*,2020
S5660,107,7010,9003,CT,Hartford,*,2020
S5660,107,7020,9005,CT,Litchfield,*,2020
S5660,107,7040,9009,CT,New Haven,*,2020
S5660,107,7050,9011,CT,New London,*,2020
S5660,108,7000,9001,CT,Fairfield,*,2020
S5660,108,7010,9003,CT,Hartford,*,2020
S5660,108,7040,9009,CT,New Haven,*,2020
S5660,108,7050,9011,CT,New London,*,2020
S5660,108,7060,9013,CT,Tolland,*,2020
S5660,108,7070,9015,CT,Windham,*,2020
S5660,110,7000,9001,CT,Fairfield,*,2020
S5660,111,7000,9001,CT,Fairfield,*,2020
S5660,111,7040,9009,CT,New Haven,*,2020
S5660,115,7050,9011,CT,New London,*,2020
S5660,115,7070,9015,CT,Windham,*,2020
S5660,118,7010,9003,CT,Hartford,*,2020
S5660,118,7040,9009,CT,New Haven,*,2020
S5660,123,7010,9003,CT,Hartford,*,2020
S5660,130,7030,9007,CT,Middlesex,*,2020
S5660,130,7040,9009,CT,New Haven,*,2020
S5660,130,7050,9011,CT,New London,*,2020
S5660,130,7070,9015,CT,Windham,*,2020
S5660,132,7000,9001,CT,Fairfield,*,2020
S5660,206,7000,9001,CT,Fairfield,195,2020
S5660,206,7010,9003,CT,Hartford,98,2020
S5660,206,7020,9005,CT,Litchfield,32,2020
S5660,206,7030,9007,CT,Middlesex,26,2020
S5660,206,7040,9009,CT,New Haven,112,2020
S5660,206,7050,9011,CT,New London,39,2020
S5660,206,7060,9013,CT,Tolland,16,2020
S5660,206,7070,9015,CT,Windham,27,2020
S5660,219,7000,9001,CT,Fairfield,602,2020
S5660,219,7010,9003,CT,Hartford,439,2020
S5660,219,7020,9005,CT,Litchfield,132,2020
S5660,219,7030,9007,CT,Middlesex,105,2020
S5660,219,7040,9009,CT,New Haven,477,2020
S5660,219,7050,9011,CT,New London,193,2020
S5660,219,7060,9013,CT,Tolland,90,2020
S5660,219,7070,9015,CT,Windham,62,2020
S5660,225,7010,9003,CT,Hartford,*,2020
S5660,231,7040,9009,CT,New Haven,*,2020
S5660,248,7050,9011,CT,New London,*,2020
S5660,801,7000,9001,CT,Fairfield,8331,2020
S5660,801,7010,9003,CT,Hartford,7376,2020
S5660,801,7020,9005,CT,Litchfield,2031,2020
S5660,801,7030,9007,CT,Middlesex,2113,2020
S5660,801,7040,9009,CT,New Haven,7145,2020
S5660,801,7050,9011,CT,New London,3827,2020
S5660,801,7060,9013,CT,Tolland,1441,2020
S5660,801,7070,9015,CT,Windham,928,2020
S5660,802,7000,9001,CT,Fairfield,42,2020
S5660,802,7010,9003,CT,Hartford,25,2020
S5660,802,7020,9005,CT,Litchfield,*,2020
S5660,802,7030,9007,CT,Middlesex,*,2020
S5660,802,7040,9009,CT,New Haven,55,2020
S5660,802,7050,9011,CT,New London,*,2020
S5660,802,7060,9013,CT,Tolland,*,2020
S5660,802,7070,9015,CT,Windham,*,2020
S5660,803,7000,9001,CT,Fairfield,16,2020
S5660,803,7010,9003,CT,Hartford,23,2020
S5660,803,7020,9005,CT,Litchfield,*,2020
S5660,803,7030,9007,CT,Middlesex,*,2020
S5660,803,7040,9009,CT,New Haven,12,2020
S5660,803,7050,9011,CT,New London,*,2020
S5660,803,7060,9013,CT,Tolland,*,2020
S5660,803,7070,9015,CT,Windham,*,2020
S5660,804,7000,9001,CT,Fairfield,*,2020
S5660,804,7010,9003,CT,Hartford,*,2020
S5660,804,7020,9005,CT,Litchfield,*,2020
S5660,804,7030,9007,CT,Middlesex,*,2020
S5660,804,7040,9009,CT,New Haven,*,2020
S5660,804,7050,9011,CT,New London,*,2020
S5660,804,7060,9013,CT,Tolland,*,2020
S5660,804,7070,9015,CT,Windham,*,2020
S5660,806,7000,9001,CT,Fairfield,34,2020
S5660,806,7010,9003,CT,Hartford,443,2020
S5660,806,7020,9005,CT,Litchfield,159,2020
S5660,806,7030,9007,CT,Middlesex,34,2020
S5660,806,7040,9009,CT,New Haven,175,2020
S5660,806,7050,9011,CT,New London,20,2020
S5660,806,7060,9013,CT,Tolland,*,2020
S5660,806,7070,9015,CT,Windham,11,2020
S5715,10,7040,9009,CT,New Haven,*,2020
S5715,801,7000,9001,CT,Fairfield,*,2020
S5715,801,7010,9003,CT,Hartford,*,2020
S5715,801,7020,9005,CT,Litchfield,*,2020
S5715,801,7030,9007,CT,Middlesex,*,2020
S5715,801,7040,9009,CT,New Haven,*,2020
S5715,801,7050,9011,CT,New London,*,2020
S5715,801,7060,9013,CT,Tolland,*,2020
S5715,801,7070,9015,CT,Windham,*,2020
S5715,802,7000,9001,CT,Fairfield,*,2020
S5715,802,7010,9003,CT,Hartford,*,2020
S5715,802,7020,9005,CT,Litchfield,*,2020
S5715,802,7030,9007,CT,Middlesex,*,2020
S5715,802,7040,9009,CT,New Haven,*,2020
S5715,802,7050,9011,CT,New London,*,2020
S5715,802,7060,9013,CT,Tolland,*,2020
S5715,802,7070,9015,CT,Windham,*,2020
S5715,803,7000,9001,CT,Fairfield,*,2020
S5715,803,7010,9003,CT,Hartford,*,2020
S5715,803,7020,9005,CT,Litchfield,*,2020
S5715,803,7030,9007,CT,Middlesex,*,2020
S5715,803,7040,9009,CT,New Haven,*,2020
S5715,803,7050,9011,CT,New London,*,2020
S5715,803,7060,9013,CT,Tolland,*,2020
S5715,803,7070,9015,CT,Windham,*,2020
S5715,807,7000,9001,CT,Fairfield,*,2020
S5715,807,7010,9003,CT,Hartford,*,2020
S5715,807,7020,9005,CT,Litchfield,*,2020
S5715,807,7030,9007,CT,Middlesex,*,2020
S5715,807,7040,9009,CT,New Haven,*,2020
S5715,807,7050,9011,CT,New London,*,2020
S5715,807,7060,9013,CT,Tolland,*,2020
S5715,807,7070,9015,CT,Windham,*,2020
S5715,809,7000,9001,CT,Fairfield,*,2020
S5715,809,7010,9003,CT,Hartford,*,2020
S5715,809,7020,9005,CT,Litchfield,*,2020
S5715,809,7030,9007,CT,Middlesex,*,2020
S5715,809,7040,9009,CT,New Haven,*,2020
S5715,809,7050,9011,CT,New London,*,2020
S5715,809,7060,9013,CT,Tolland,*,2020
S5715,809,7070,9015,CT,Windham,*,2020
S5715,811,7000,9001,CT,Fairfield,*,2020
S5715,811,7010,9003,CT,Hartford,*,2020
S5715,811,7020,9005,CT,Litchfield,*,2020
S5715,811,7030,9007,CT,Middlesex,*,2020
S5715,811,7040,9009,CT,New Haven,*,2020
S5715,811,7050,9011,CT,New London,*,2020
S5715,811,7060,9013,CT,Tolland,*,2020
S5715,811,7070,9015,CT,Windham,*,2020
S5715,813,7000,9001,CT,Fairfield,*,2020
S5715,813,7010,9003,CT,Hartford,*,2020
S5715,813,7020,9005,CT,Litchfield,*,2020
S5715,813,7030,9007,CT,Middlesex,*,2020
S5715,813,7040,9009,CT,New Haven,*,2020
S5715,813,7050,9011,CT,New London,*,2020
S5715,813,7060,9013,CT,Tolland,*,2020
S5715,813,7070,9015,CT,Windham,*,2020
S5715,815,7000,9001,CT,Fairfield,*,2020
S5715,815,7010,9003,CT,Hartford,*,2020
S5715,815,7020,9005,CT,Litchfield,*,2020
S5715,815,7030,9007,CT,Middlesex,*,2020
S5715,815,7040,9009,CT,New Haven,*,2020
S5715,815,7050,9011,CT,New London,*,2020
S5715,815,7060,9013,CT,Tolland,*,2020
S5715,815,7070,9015,CT,Windham,*,2020
S5715,817,7000,9001,CT,Fairfield,*,2020
S5715,817,7010,9003,CT,Hartford,*,2020
S5715,817,7020,9005,CT,Litchfield,*,2020
S5715,817,7030,9007,CT,Middlesex,*,2020
S5715,817,7040,9009,CT,New Haven,*,2020
S5715,817,7050,9011,CT,New London,*,2020
S5715,817,7060,9013,CT,Tolland,*,2020
S5715,817,7070,9015,CT,Windham,*,2020
S5715,818,7000,9001,CT,Fairfield,*,2020
S5715,818,7010,9003,CT,Hartford,*,2020
S5715,818,7020,9005,CT,Litchfield,*,2020
S5715,818,7030,9007,CT,Middlesex,*,2020
S5715,818,7040,9009,CT,New Haven,*,2020
S5715,818,7050,9011,CT,New London,*,2020
S5715,818,7060,9013,CT,Tolland,*,2020
S5715,818,7070,9015,CT,Windham,*,2020
S5715,819,7000,9001,CT,Fairfield,*,2020
S5715,819,7010,9003,CT,Hartford,*,2020
S5715,819,7020,9005,CT,Litchfield,*,2020
S5715,819,7030,9007,CT,Middlesex,*,2020
S5715,819,7040,9009,CT,New Haven,*,2020
S5715,819,7050,9011,CT,New London,*,2020
S5715,819,7060,9013,CT,Tolland,*,2020
S5715,819,7070,9015,CT,Windham,*,2020
S5726,805,7000,9001,CT,Fairfield,*,2020
S5726,805,7010,9003,CT,Hartford,*,2020
S5726,805,7020,9005,CT,Litchfield,*,2020
S5726,805,7030,9007,CT,Middlesex,*,2020
S5726,805,7040,9009,CT,New Haven,*,2020
S5726,805,7050,9011,CT,New London,*,2020
S5726,805,7060,9013,CT,Tolland,*,2020
S5726,805,7070,9015,CT,Windham,*,2020
S5743,1,7000,9001,CT,Fairfield,*,2020
S5743,1,7050,9011,CT,New London,*,2020
S5743,4,7040,9009,CT,New Haven,*,2020
S5743,802,7000,9001,CT,Fairfield,*,2020
S5743,802,7010,9003,CT,Hartford,*,2020
S5743,802,7020,9005,CT,Litchfield,*,2020
S5743,802,7030,9007,CT,Middlesex,*,2020
S5743,802,7040,9009,CT,New Haven,*,2020
S5743,802,7050,9011,CT,New London,*,2020
S5743,802,7060,9013,CT,Tolland,*,2020
S5743,802,7070,9015,CT,Windham,*,2020
S5743,805,7000,9001,CT,Fairfield,*,2020
S5743,805,7010,9003,CT,Hartford,*,2020
S5743,805,7020,9005,CT,Litchfield,*,2020
S5743,805,7030,9007,CT,Middlesex,*,2020
S5743,805,7040,9009,CT,New Haven,*,2020
S5743,805,7050,9011,CT,New London,*,2020
S5743,805,7060,9013,CT,Tolland,*,2020
S5743,805,7070,9015,CT,Windham,*,2020
S5753,6,7000,9001,CT,Fairfield,*,2020
S5768,125,7000,9001,CT,Fairfield,*,2020
S5768,125,7010,9003,CT,Hartford,*,2020
S5768,126,7000,9001,CT,Fairfield,1040,2020
S5768,126,7010,9003,CT,Hartford,794,2020
S5768,126,7020,9005,CT,Litchfield,283,2020
S5768,126,7030,9007,CT,Middlesex,172,2020
S5768,126,7040,9009,CT,New Haven,793,2020
S5768,126,7050,9011,CT,New London,260,2020
S5768,126,7060,9013,CT,Tolland,125,2020
S5768,126,7070,9015,CT,Windham,143,2020
S5768,127,7000,9001,CT,Fairfield,*,2020
S5768,127,7010,9003,CT,Hartford,*,2020
S5768,128,7040,9009,CT,New Haven,*,2020
S5768,131,7000,9001,CT,Fairfield,*,2020
S5768,131,7010,9003,CT,Hartford,*,2020
S5768,133,7000,9001,CT,Fairfield,*,2020
S5768,134,7000,9001,CT,Fairfield,*,2020
S5768,134,7010,9003,CT,Hartford,*,2020
S5768,134,7040,9009,CT,New Haven,*,2020
S5768,134,7060,9013,CT,Tolland,*,2020
S5768,134,7070,9015,CT,Windham,*,2020
S5768,137,7000,9001,CT,Fairfield,*,2020
S5768,146,7000,9001,CT,Fairfield,*,2020
S5768,149,7020,9005,CT,Litchfield,*,2020
S5768,155,7000,9001,CT,Fairfield,*,2020
S5768,155,7040,9009,CT,New Haven,*,2020
S5768,200,7000,9001,CT,Fairfield,*,2020
S5768,200,7010,9003,CT,Hartford,*,2020
S5768,200,7020,9005,CT,Litchfield,*,2020
S5768,200,7030,9007,CT,Middlesex,*,2020
S5795,804,7000,9001,CT,Fairfield,*,2020
S5795,804,7010,9003,CT,Hartford,*,2020
S5795,804,7020,9005,CT,Litchfield,*,2020
S5795,804,7030,9007,CT,Middlesex,*,2020
S5795,804,7040,9009,CT,New Haven,*,2020
S5795,804,7050,9011,CT,New London,*,2020
S5795,804,7060,9013,CT,Tolland,*,2020
S5795,804,7070,9015,CT,Windham,*,2020
S5795,809,7000,9001,CT,Fairfield,*,2020
S5795,809,7010,9003,CT,Hartford,*,2020
S5795,809,7020,9005,CT,Litchfield,*,2020
S5795,809,7030,9007,CT,Middlesex,*,2020
S5795,809,7040,9009,CT,New Haven,*,2020
S5795,809,7050,9011,CT,New London,*,2020
S5795,809,7060,9013,CT,Tolland,*,2020
S5795,809,7070,9015,CT,Windham,*,2020
S5795,811,7000,9001,CT,Fairfield,*,2020
S5795,811,7010,9003,CT,Hartford,*,2020
S5795,811,7020,9005,CT,Litchfield,*,2020
S5795,811,7030,9007,CT,Middlesex,*,2020
S5795,811,7040,9009,CT,New Haven,*,2020
S5795,811,7050,9011,CT,New London,*,2020
S5795,811,7060,9013,CT,Tolland,*,2020
S5795,811,7070,9015,CT,Windham,*,2020
S5795,812,7000,9001,CT,Fairfield,*,2020
S5795,812,7010,9003,CT,Hartford,*,2020
S5795,812,7020,9005,CT,Litchfield,*,2020
S5795,812,7030,9007,CT,Middlesex,*,2020
S5795,812,7040,9009,CT,New Haven,*,2020
S5795,812,7050,9011,CT,New London,*,2020
S5795,812,7060,9013,CT,Tolland,*,2020
S5795,812,7070,9015,CT,Windham,*,2020
S5805,1,7000,9001,CT,Fairfield,*,2020
S5805,1,7010,9003,CT,Hartford,*,2020
S5805,1,7020,9005,CT,Litchfield,*,2020
S5805,1,7030,9007,CT,Middlesex,*,2020
S5805,1,7040,9009,CT,New Haven,*,2020
S5805,1,7050,9011,CT,New London,*,2020
S5805,803,7000,9001,CT,Fairfield,14,2020
S5805,803,7010,9003,CT,Hartford,*,2020
S5805,803,7020,9005,CT,Litchfield,*,2020
S5805,803,7030,9007,CT,Middlesex,*,2020
S5805,803,7040,9009,CT,New Haven,*,2020
S5805,803,7050,9011,CT,New London,*,2020
S5805,803,7060,9013,CT,Tolland,*,2020
S5805,803,7070,9015,CT,Windham,*,2020
S5805,804,7000,9001,CT,Fairfield,*,2020
S5805,804,7010,9003,CT,Hartford,*,2020
S5805,804,7020,9005,CT,Litchfield,*,2020
S5805,804,7030,9007,CT,Middlesex,*,2020
S5805,804,7040,9009,CT,New Haven,*,2020
S5805,804,7050,9011,CT,New London,*,2020
S5805,804,7060,9013,CT,Tolland,*,2020
S5805,804,7070,9015,CT,Windham,*,2020
S5805,807,7000,9001,CT,Fairfield,*,2020
S5805,807,7010,9003,CT,Hartford,*,2020
S5805,807,7020,9005,CT,Litchfield,*,2020
S5805,807,7030,9007,CT,Middlesex,*,2020
S5805,807,7040,9009,CT,New Haven,*,2020
S5805,807,7050,9011,CT,New London,*,2020
S5805,807,7060,9013,CT,Tolland,*,2020
S5805,807,7070,9015,CT,Windham,*,2020
S5805,808,7000,9001,CT,Fairfield,*,2020
S5805,808,7010,9003,CT,Hartford,*,2020
S5805,808,7020,9005,CT,Litchfield,*,2020
S5805,808,7030,9007,CT,Middlesex,*,2020
S5805,808,7040,9009,CT,New Haven,*,2020
S5805,808,7050,9011,CT,New London,*,2020
S5805,808,7060,9013,CT,Tolland,*,2020
S5805,808,7070,9015,CT,Windham,*,2020
S5805,809,7000,9001,CT,Fairfield,*,2020
S5805,809,7010,9003,CT,Hartford,*,2020
S5805,809,7020,9005,CT,Litchfield,*,2020
S5805,809,7030,9007,CT,Middlesex,*,2020
S5805,809,7040,9009,CT,New Haven,*,2020
S5805,809,7050,9011,CT,New London,*,2020
S5805,809,7060,9013,CT,Tolland,*,2020
S5805,809,7070,9015,CT,Windham,*,2020
S5805,810,7000,9001,CT,Fairfield,*,2020
S5805,810,7010,9003,CT,Hartford,*,2020
S5805,810,7020,9005,CT,Litchfield,*,2020
S5805,810,7030,9007,CT,Middlesex,*,2020
S5805,810,7040,9009,CT,New Haven,*,2020
S5805,810,7050,9011,CT,New London,*,2020
S5805,810,7060,9013,CT,Tolland,*,2020
S5805,810,7070,9015,CT,Windham,*,2020
S5805,811,7000,9001,CT,Fairfield,*,2020
S5805,811,7010,9003,CT,Hartford,*,2020
S5805,811,7020,9005,CT,Litchfield,*,2020
S5805,811,7030,9007,CT,Middlesex,*,2020
S5805,811,7040,9009,CT,New Haven,*,2020
S5805,811,7050,9011,CT,New London,*,2020
S5805,811,7060,9013,CT,Tolland,*,2020
S5805,811,7070,9015,CT,Windham,*,2020
S5805,812,7000,9001,CT,Fairfield,*,2020
S5805,812,7010,9003,CT,Hartford,*,2020
S5805,812,7020,9005,CT,Litchfield,*,2020
S5805,812,7030,9007,CT,Middlesex,*,2020
S5805,812,7040,9009,CT,New Haven,*,2020
S5805,812,7050,9011,CT,New London,*,2020
S5805,812,7060,9013,CT,Tolland,*,2020
S5805,812,7070,9015,CT,Windham,*,2020
S5805,813,7000,9001,CT,Fairfield,*,2020
S5805,813,7010,9003,CT,Hartford,*,2020
S5805,813,7020,9005,CT,Litchfield,*,2020
S5805,813,7030,9007,CT,Middlesex,*,2020
S5805,813,7040,9009,CT,New Haven,*,2020
S5805,813,7050,9011,CT,New London,*,2020
S5805,813,7060,9013,CT,Tolland,*,2020
S5805,813,7070,9015,CT,Windham,*,2020
S5805,814,7000,9001,CT,Fairfield,*,2020
S5805,814,7010,9003,CT,Hartford,*,2020
S5805,814,7020,9005,CT,Litchfield,*,2020
S5805,814,7030,9007,CT,Middlesex,*,2020
S5805,814,7040,9009,CT,New Haven,*,2020
S5805,814,7050,9011,CT,New London,*,2020
S5805,814,7060,9013,CT,Tolland,*,2020
S5805,814,7070,9015,CT,Windham,*,2020
S5805,815,7000,9001,CT,Fairfield,*,2020
S5805,815,7010,9003,CT,Hartford,*,2020
S5805,815,7020,9005,CT,Litchfield,*,2020
S5805,815,7030,9007,CT,Middlesex,*,2020
S5805,815,7040,9009,CT,New Haven,*,2020
S5805,815,7050,9011,CT,New London,*,2020
S5805,815,7060,9013,CT,Tolland,*,2020
S5805,815,7070,9015,CT,Windham,*,2020
S5805,816,7000,9001,CT,Fairfield,*,2020
S5805,816,7010,9003,CT,Hartford,*,2020
S5805,816,7020,9005,CT,Litchfield,*,2020
S5805,816,7030,9007,CT,Middlesex,*,2020
S5805,816,7040,9009,CT,New Haven,*,2020
S5805,816,7050,9011,CT,New London,*,2020
S5805,816,7060,9013,CT,Tolland,*,2020
S5805,816,7070,9015,CT,Windham,*,2020
S5805,818,7000,9001,CT,Fairfield,*,2020
S5805,818,7010,9003,CT,Hartford,*,2020
S5805,818,7020,9005,CT,Litchfield,*,2020
S5805,818,7030,9007,CT,Middlesex,*,2020
S5805,818,7040,9009,CT,New Haven,*,2020
S5805,818,7050,9011,CT,New London,*,2020
S5805,818,7060,9013,CT,Tolland,*,2020
S5805,818,7070,9015,CT,Windham,*,2020
S5805,819,7000,9001,CT,Fairfield,*,2020
S5805,819,7010,9003,CT,Hartford,*,2020
S5805,819,7020,9005,CT,Litchfield,*,2020
S5805,819,7030,9007,CT,Middlesex,*,2020
S5805,819,7040,9009,CT,New Haven,*,2020
S5805,819,7050,9011,CT,New London,*,2020
S5805,819,7060,9013,CT,Tolland,*,2020
S5805,819,7070,9015,CT,Windham,*,2020
S5805,820,7000,9001,CT,Fairfield,*,2020
S5805,820,7010,9003,CT,Hartford,*,2020
S5805,820,7020,9005,CT,Litchfield,*,2020
S5805,820,7030,9007,CT,Middlesex,*,2020
S5805,820,7040,9009,CT,New Haven,*,2020
S5805,820,7050,9011,CT,New London,*,2020
S5805,820,7060,9013,CT,Tolland,*,2020
S5805,820,7070,9015,CT,Windham,*,2020
S5805,821,7000,9001,CT,Fairfield,*,2020
S5805,821,7010,9003,CT,Hartford,*,2020
S5805,821,7020,9005,CT,Litchfield,*,2020
S5805,821,7030,9007,CT,Middlesex,*,2020
S5805,821,7040,9009,CT,New Haven,*,2020
S5805,821,7050,9011,CT,New London,*,2020
S5805,821,7060,9013,CT,Tolland,*,2020
S5805,821,7070,9015,CT,Windham,*,2020
S5805,822,7000,9001,CT,Fairfield,*,2020
S5805,822,7010,9003,CT,Hartford,*,2020
S5805,822,7020,9005,CT,Litchfield,*,2020
S5805,822,7030,9007,CT,Middlesex,*,2020
S5805,822,7040,9009,CT,New Haven,*,2020
S5805,822,7050,9011,CT,New London,*,2020
S5805,822,7060,9013,CT,Tolland,*,2020
S5805,822,7070,9015,CT,Windham,*,2020
S5805,823,7000,9001,CT,Fairfield,*,2020
S5805,823,7010,9003,CT,Hartford,*,2020
S5805,823,7020,9005,CT,Litchfield,*,2020
S5805,823,7030,9007,CT,Middlesex,*,2020
S5805,823,7040,9009,CT,New Haven,*,2020
S5805,823,7050,9011,CT,New London,*,2020
S5805,823,7060,9013,CT,Tolland,*,2020
S5805,823,7070,9015,CT,Windham,*,2020
S5805,824,7000,9001,CT,Fairfield,*,2020
S5805,824,7010,9003,CT,Hartford,*,2020
S5805,824,7020,9005,CT,Litchfield,*,2020
S5805,824,7030,9007,CT,Middlesex,*,2020
S5805,824,7040,9009,CT,New Haven,*,2020
S5805,824,7050,9011,CT,New London,*,2020
S5805,824,7060,9013,CT,Tolland,*,2020
S5805,824,7070,9015,CT,Windham,*,2020
S5805,825,7000,9001,CT,Fairfield,*,2020
S5805,825,7010,9003,CT,Hartford,*,2020
S5805,825,7020,9005,CT,Litchfield,*,2020
S5805,825,7030,9007,CT,Middlesex,*,2020
S5805,825,7040,9009,CT,New Haven,*,2020
S5805,825,7050,9011,CT,New London,*,2020
S5805,825,7060,9013,CT,Tolland,*,2020
S5805,825,7070,9015,CT,Windham,*,2020
S5805,826,7000,9001,CT,Fairfield,*,2020
S5805,826,7010,9003,CT,Hartford,*,2020
S5805,826,7020,9005,CT,Litchfield,*,2020
S5805,826,7030,9007,CT,Middlesex,*,2020
S5805,826,7040,9009,CT,New Haven,*,2020
S5805,826,7050,9011,CT,New London,*,2020
S5805,826,7060,9013,CT,Tolland,*,2020
S5805,826,7070,9015,CT,Windham,*,2020
S5805,827,7000,9001,CT,Fairfield,*,2020
S5805,827,7010,9003,CT,Hartford,*,2020
S5805,827,7020,9005,CT,Litchfield,*,2020
S5805,827,7030,9007,CT,Middlesex,*,2020
S5805,827,7040,9009,CT,New Haven,*,2020
S5805,827,7050,9011,CT,New London,*,2020
S5805,827,7060,9013,CT,Tolland,*,2020
S5805,827,7070,9015,CT,Windham,*,2020
S5805,828,7000,9001,CT,Fairfield,*,2020
S5805,828,7010,9003,CT,Hartford,*,2020
S5805,828,7020,9005,CT,Litchfield,*,2020
S5805,828,7030,9007,CT,Middlesex,*,2020
S5805,828,7040,9009,CT,New Haven,*,2020
S5805,828,7050,9011,CT,New London,*,2020
S5805,828,7060,9013,CT,Tolland,*,2020
S5805,828,7070,9015,CT,Windham,*,2020
S5805,829,7000,9001,CT,Fairfield,*,2020
S5805,829,7010,9003,CT,Hartford,*,2020
S5805,829,7020,9005,CT,Litchfield,*,2020
S5805,829,7030,9007,CT,Middlesex,*,2020
S5805,829,7040,9009,CT,New Haven,*,2020
S5805,829,7050,9011,CT,New London,*,2020
S5805,829,7060,9013,CT,Tolland,*,2020
S5805,829,7070,9015,CT,Windham,*,2020
S5805,830,7000,9001,CT,Fairfield,*,2020
S5805,830,7010,9003,CT,Hartford,*,2020
S5805,830,7020,9005,CT,Litchfield,*,2020
S5805,830,7030,9007,CT,Middlesex,*,2020
S5805,830,7040,9009,CT,New Haven,*,2020
S5805,830,7050,9011,CT,New London,*,2020
S5805,830,7060,9013,CT,Tolland,*,2020
S5805,830,7070,9015,CT,Windham,*,2020
S5805,831,7000,9001,CT,Fairfield,*,2020
S5805,831,7010,9003,CT,Hartford,*,2020
S5805,831,7020,9005,CT,Litchfield,*,2020
S5805,831,7030,9007,CT,Middlesex,*,2020
S5805,831,7040,9009,CT,New Haven,*,2020
S5805,831,7050,9011,CT,New London,*,2020
S5805,831,7060,9013,CT,Tolland,*,2020
S5805,831,7070,9015,CT,Windham,*,2020
S5805,832,7000,9001,CT,Fairfield,*,2020
S5805,832,7010,9003,CT,Hartford,*,2020
S5805,832,7020,9005,CT,Litchfield,*,2020
S5805,832,7030,9007,CT,Middlesex,*,2020
S5805,832,7040,9009,CT,New Haven,*,2020
S5805,832,7050,9011,CT,New London,*,2020
S5805,832,7060,9013,CT,Tolland,*,2020
S5805,832,7070,9015,CT,Windham,*,2020
S5805,833,7000,9001,CT,Fairfield,*,2020
S5805,833,7010,9003,CT,Hartford,*,2020
S5805,833,7020,9005,CT,Litchfield,*,2020
S5805,833,7030,9007,CT,Middlesex,*,2020
S5805,833,7040,9009,CT,New Haven,*,2020
S5805,833,7050,9011,CT,New London,*,2020
S5805,833,7060,9013,CT,Tolland,*,2020
S5805,833,7070,9015,CT,Windham,*,2020
S5805,834,7000,9001,CT,Fairfield,*,2020
S5805,834,7010,9003,CT,Hartford,*,2020
S5805,834,7020,9005,CT,Litchfield,*,2020
S5805,834,7030,9007,CT,Middlesex,*,2020
S5805,834,7040,9009,CT,New Haven,*,2020
S5805,834,7050,9011,CT,New London,*,2020
S5805,834,7060,9013,CT,Tolland,*,2020
S5805,834,7070,9015,CT,Windham,*,2020
S5805,835,7000,9001,CT,Fairfield,*,2020
S5805,835,7010,9003,CT,Hartford,*,2020
S5805,835,7020,9005,CT,Litchfield,*,2020
S5805,835,7030,9007,CT,Middlesex,*,2020
S5805,835,7040,9009,CT,New Haven,*,2020
S5805,835,7050,9011,CT,New London,*,2020
S5805,835,7060,9013,CT,Tolland,*,2020
S5805,835,7070,9015,CT,Windham,*,2020
S5805,836,7000,9001,CT,Fairfield,*,2020
S5805,836,7010,9003,CT,Hartford,*,2020
S5805,836,7020,9005,CT,Litchfield,*,2020
S5805,836,7030,9007,CT,Middlesex,*,2020
S5805,836,7040,9009,CT,New Haven,*,2020
S5805,836,7050,9011,CT,New London,*,2020
S5805,836,7060,9013,CT,Tolland,*,2020
